"state","lga","intervention","intervention_mix_to_show","intervention_summary","plan","plan_description"
"Katsina","Safana","cm_public","CM","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Safana","iptp","IPTp","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Safana","smc","SMC","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Safana","lsm","LSM","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Safana","itn_campaign","ITN Campaign","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Safana","cm_private","CM_PRIVATE","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Sandamu","cm_public","CM","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Sandamu","iptp","IPTp","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Sandamu","smc","SMC","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Sandamu","lsm","LSM","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Sandamu","itn_campaign","ITN Campaign","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Sandamu","cm_private","CM_PRIVATE","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Zango","cm_public","CM","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Zango","iptp","IPTp","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Zango","smc","SMC","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Zango","lsm","LSM","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Zango","itn_campaign","ITN Campaign","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Katsina","Zango","cm_private","CM_PRIVATE","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Aleiro","cm_public","CM","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Aleiro","iptp","IPTp","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Aleiro","smc","SMC","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Aleiro","lsm","LSM","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Aleiro","itn_campaign","ITN Campaign","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Aleiro","cm_private","CM_PRIVATE","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Arewa Dandi","cm_public","CM","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Arewa Dandi","iptp","IPTp","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Arewa Dandi","smc","SMC","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Arewa Dandi","lsm","LSM","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Arewa Dandi","itn_campaign","ITN Campaign","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Arewa Dandi","cm_private","CM_PRIVATE","CM + IPTp + SMC + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Argungu","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Argungu","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Argungu","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Argungu","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Argungu","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Argungu","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Argungu","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Augie","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Augie","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Augie","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Augie","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Augie","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Augie","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Augie","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Bagudo","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Bagudo","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Bagudo","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Bagudo","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Bagudo","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Bagudo","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Bagudo","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Birnin Kebbi","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Birnin Kebbi","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Birnin Kebbi","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Birnin Kebbi","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Birnin Kebbi","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Birnin Kebbi","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Birnin Kebbi","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Bunza","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Bunza","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Bunza","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Bunza","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Bunza","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Bunza","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Bunza","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Dandi","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Dandi","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Dandi","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Dandi","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Dandi","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Dandi","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Dandi","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Fakai","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Fakai","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Fakai","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Fakai","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Fakai","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Fakai","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Fakai","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Gwandu","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Gwandu","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Gwandu","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Gwandu","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Gwandu","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Gwandu","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Gwandu","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Jega","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Jega","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Jega","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Jega","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Jega","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Jega","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Jega","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Kalgo","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Kalgo","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Kalgo","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Kalgo","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Kalgo","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Kalgo","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Kalgo","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Koko/Besse","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Koko/Besse","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Koko/Besse","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Koko/Besse","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Koko/Besse","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Koko/Besse","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Koko/Besse","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Maiyama","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Maiyama","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Maiyama","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Maiyama","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Maiyama","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Maiyama","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Maiyama","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Ngaski","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Ngaski","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Ngaski","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Ngaski","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Ngaski","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Ngaski","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Ngaski","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Sakaba","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Sakaba","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Sakaba","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Sakaba","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Sakaba","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Sakaba","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Sakaba","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Shanga","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Shanga","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Shanga","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Shanga","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Shanga","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Shanga","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Shanga","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Suru","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Suru","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Suru","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Suru","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Suru","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Suru","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Suru","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Wasagu/Danko","cm_public","CM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Wasagu/Danko","iptp","IPTp","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Wasagu/Danko","smc","SMC","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Wasagu/Danko","vacc","Vaccine","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Wasagu/Danko","lsm","LSM","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Wasagu/Danko","itn_campaign","ITN Campaign","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
"Kebbi","Wasagu/Danko","cm_private","CM_PRIVATE","CM + IPTp + SMC + Vaccine + LSM + ITN Campaign","plan 2","Limited Vaccine Targeted in Kebbi and Bayesla"
