"state","lga","intervention","standardised_intervention","full_name","value","currency"
"Niger","Agaie","Malaria Vaccine","vacc","Malaria Vaccine Operational",6743.70770920481,"USD"
"Niger","Agaie","Malaria Vaccine","vacc","Malaria Vaccine Procurement",184261829.766721,"Naira"
"Niger","Agaie","Malaria Vaccine","vacc","Malaria Vaccine Procurement",115163.643604201,"USD"
"Niger","Agaie","Private Sector Case Management","cm_private","CM Private",272805650.319577,"Naira"
"Niger","Agaie","Private Sector Case Management","cm_private","CM Private",170503.531449736,"USD"
"Niger","Agaie","Public Sector Case Management","cm_public","CM AL Distribution",24942217.5327971,"Naira"
"Niger","Agaie","Public Sector Case Management","cm_public","CM AL Distribution",15588.8859579982,"USD"
"Niger","Agaie","Public Sector Case Management","cm_public","CM AL Procurement",99768870.1311885,"Naira"
"Niger","Agaie","Public Sector Case Management","cm_public","CM AL Procurement",62355.5438319928,"USD"
"Niger","Agaie","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",3967312.82127932,"Naira"
"Niger","Agaie","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",2479.57051329957,"USD"
"Niger","Agaie","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",15869251.2851173,"Naira"
"Niger","Agaie","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",9918.28205319831,"USD"
"Niger","Agaie","Public Sector Case Management","cm_public","CM RAS Distribution",69617.4506134682,"Naira"
"Niger","Agaie","Public Sector Case Management","cm_public","CM RAS Distribution",43.5109066334176,"USD"
"Niger","Agaie","Public Sector Case Management","cm_public","CM RAS Prcurement",278469.802453873,"Naira"
"Niger","Agaie","Public Sector Case Management","cm_public","CM RAS Prcurement",174.043626533671,"USD"
"Niger","Agaie","Public Sector Case Management","cm_public","CM RDT Kits Distribution",11019739.5731891,"Naira"
"Niger","Agaie","Public Sector Case Management","cm_public","CM RDT Kits Distribution",6887.33723324319,"USD"
"Niger","Agaie","Public Sector Case Management","cm_public","CM RDT Kits Procurement",44078958.2927565,"Naira"
"Niger","Agaie","Public Sector Case Management","cm_public","CM RDT Kits Procurement",27549.3489329728,"USD"
"Niger","Agaie","SMC","smc","SMC Campaign",100677096.687903,"Naira"
"Niger","Agaie","SMC","smc","SMC Campaign",62923.1854299394,"USD"
"Niger","Agaie","SMC","smc","SMC SPAQ  Procurement",88777717.2445871,"Naira"
"Niger","Agaie","SMC","smc","SMC SPAQ  Procurement",55486.0732778669,"USD"
"Niger","Agwara","IPTp","iptp","IPTp SP Distribution",2021415.53069165,"Naira"
"Niger","Agwara","IPTp","iptp","IPTp SP Distribution",1263.38470668228,"USD"
"Niger","Agwara","IPTp","iptp","IPTp SP Procurement",8085662.12276659,"Naira"
"Niger","Agwara","IPTp","iptp","IPTp SP Procurement",5053.53882672912,"USD"
"Niger","Agwara","ITN Campaign","itn_campaign","ITN Campaign Campaign",35248218.2788998,"Naira"
"Niger","Agwara","ITN Campaign","itn_campaign","ITN Campaign Campaign",22030.1364243124,"USD"
"Niger","Agwara","ITN Campaign","itn_campaign","ITN Campaign Net Distribution Procurement",12071307.6297602,"Naira"
"Niger","Agwara","ITN Campaign","itn_campaign","ITN Campaign Net Distribution Procurement",7544.56726860013,"USD"
"Niger","Agwara","ITN Campaign","itn_campaign","ITN Campaign Net Procurement",337089387.651868,"Naira"
"Niger","Agwara","ITN Campaign","itn_campaign","ITN Campaign Net Procurement",210680.867282417,"USD"
"Niger","Agwara","Malaria Vaccine","vacc","Malaria Vaccine Operational",4684175.76041749,"Naira"
"Niger","Agwara","Malaria Vaccine","vacc","Malaria Vaccine Operational",2927.60985026093,"USD"
"Niger","Agwara","Malaria Vaccine","vacc","Malaria Vaccine Procurement",79992605.1237122,"Naira"
"Niger","Agwara","Malaria Vaccine","vacc","Malaria Vaccine Procurement",49995.3782023201,"USD"
"Niger","Agwara","Private Sector Case Management","cm_private","CM Private",118431661.560938,"Naira"
"Niger","Agwara","Private Sector Case Management","cm_private","CM Private",74019.7884755862,"USD"
"Niger","Agwara","Public Sector Case Management","cm_public","CM AL Distribution",10828031.831317,"Naira"
"Niger","Agwara","Public Sector Case Management","cm_public","CM AL Distribution",6767.51989457313,"USD"
"Niger","Agwara","Public Sector Case Management","cm_public","CM AL Procurement",43312127.3252681,"Naira"
"Niger","Agwara","Public Sector Case Management","cm_public","CM AL Procurement",27070.0795782926,"USD"
"Niger","Agwara","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",1722308.34957308,"Naira"
"Niger","Agwara","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",1076.44271848317,"USD"
"Niger","Agwara","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",6889233.39829233,"Naira"
"Niger","Agwara","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",4305.77087393271,"USD"
"Niger","Agwara","Public Sector Case Management","cm_public","CM RAS Distribution",30222.6524272174,"Naira"
"Niger","Agwara","Public Sector Case Management","cm_public","CM RAS Distribution",18.8891577670109,"USD"
"Niger","Agwara","Public Sector Case Management","cm_public","CM RAS Prcurement",120890.609708869,"Naira"
"Niger","Agwara","Public Sector Case Management","cm_public","CM RAS Prcurement",75.5566310680431,"USD"
"Niger","Agwara","Public Sector Case Management","cm_public","CM RDT Kits Distribution",4783940.75083405,"Naira"
"Niger","Agwara","Public Sector Case Management","cm_public","CM RDT Kits Distribution",2989.96296927128,"USD"
"Niger","Agwara","Public Sector Case Management","cm_public","CM RDT Kits Procurement",19135763.0033362,"Naira"
"Niger","Agwara","Public Sector Case Management","cm_public","CM RDT Kits Procurement",11959.8518770851,"USD"
"Niger","Agwara","SMC","smc","SMC Campaign",43706410.8749654,"Naira"
"Niger","Agwara","SMC","smc","SMC Campaign",27316.5067968534,"USD"
"Niger","Agwara","SMC","smc","SMC SPAQ  Procurement",38540596.7601731,"Naira"
"Niger","Agwara","SMC","smc","SMC SPAQ  Procurement",24087.8729751082,"USD"
"Niger","Bida","IPTp","iptp","IPTp SP Distribution",6540528.98959714,"Naira"
"Niger","Bida","IPTp","iptp","IPTp SP Distribution",4087.83061849821,"USD"
"Niger","Bida","IPTp","iptp","IPTp SP Procurement",26162115.9583886,"Naira"
"Niger","Bida","IPTp","iptp","IPTp SP Procurement",16351.3224739929,"USD"
"Niger","Bida","ITN Campaign","itn_campaign","ITN Campaign Campaign",114049778.476724,"Naira"
"Niger","Bida","ITN Campaign","itn_campaign","ITN Campaign Campaign",71281.1115479525,"USD"
"Niger","Bida","ITN Campaign","itn_campaign","ITN Campaign Net Distribution Procurement",39058143.3139466,"Naira"
"Niger","Bida","ITN Campaign","itn_campaign","ITN Campaign Net Distribution Procurement",24411.3395712166,"USD"
"Niger","Bida","ITN Campaign","itn_campaign","ITN Campaign Net Procurement",1090692575.84472,"Naira"
"Niger","Bida","ITN Campaign","itn_campaign","ITN Campaign Net Procurement",681682.85990295,"USD"
"Niger","Bida","Malaria Vaccine","vacc","Malaria Vaccine Operational",15156204.5943597,"Naira"
"Niger","Bida","Malaria Vaccine","vacc","Malaria Vaccine Operational",9472.62787147481,"USD"
"Niger","Bida","Malaria Vaccine","vacc","Malaria Vaccine Procurement",258825533.306366,"Naira"
"Niger","Bida","Malaria Vaccine","vacc","Malaria Vaccine Procurement",161765.958316479,"USD"
"Niger","Bida","Private Sector Case Management","cm_private","CM Private",383199645.973054,"Naira"
"Niger","Bida","Private Sector Case Management","cm_private","CM Private",239499.778733159,"USD"
"Niger","Bida","Public Sector Case Management","cm_public","CM AL Distribution",35035377.4460106,"Naira"
"Niger","Bida","Public Sector Case Management","cm_public","CM AL Distribution",21897.1109037566,"USD"
"Niger","Bida","Public Sector Case Management","cm_public","CM AL Procurement",140141509.784042,"Naira"
"Niger","Bida","Public Sector Case Management","cm_public","CM AL Procurement",87588.4436150262,"USD"
"Niger","Bida","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",5572732.33453074,"Naira"
"Niger","Bida","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",3482.95770908171,"USD"
"Niger","Bida","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",22290929.338123,"Naira"
"Niger","Bida","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",13931.8308363269,"USD"
"Niger","Bida","Public Sector Case Management","cm_public","CM RAS Distribution",97788.965871405,"Naira"
"Niger","Bida","Public Sector Case Management","cm_public","CM RAS Distribution",61.1181036696281,"USD"
"Niger","Bida","Public Sector Case Management","cm_public","CM RAS Prcurement",391155.86348562,"Naira"
"Niger","Bida","Public Sector Case Management","cm_public","CM RAS Prcurement",244.472414678513,"USD"
"Niger","Bida","Public Sector Case Management","cm_public","CM RDT Kits Distribution",15479006.0184406,"Naira"
"Niger","Bida","Public Sector Case Management","cm_public","CM RDT Kits Distribution",9674.37876152538,"USD"
"Niger","Bida","Public Sector Case Management","cm_public","CM RDT Kits Procurement",61916024.0737622,"Naira"
"Niger","Bida","Public Sector Case Management","cm_public","CM RDT Kits Procurement",38697.5150461014,"USD"
"Niger","Bida","SMC","smc","SMC Campaign",141417260.834611,"Naira"
"Niger","Bida","SMC","smc","SMC Campaign",88385.7880216319,"USD"
"Niger","Bida","SMC","smc","SMC SPAQ  Procurement",124702658.389112,"Naira"
"Niger","Bida","SMC","smc","SMC SPAQ  Procurement",77939.161493195,"USD"
"Niger","Borgu","IPTp","iptp","IPTp SP Distribution",6092234.17523307,"Naira"
"Niger","Borgu","IPTp","iptp","IPTp SP Distribution",3807.64635952067,"USD"
"Niger","Borgu","IPTp","iptp","IPTp SP Procurement",24368936.7009323,"Naira"
"Niger","Borgu","IPTp","iptp","IPTp SP Procurement",15230.5854380827,"USD"
"Niger","Borgu","ITN Campaign","itn_campaign","ITN Campaign Campaign",106232685.340709,"Naira"
"Niger","Borgu","ITN Campaign","itn_campaign","ITN Campaign Campaign",66395.4283379431,"USD"
"Niger","Borgu","ITN Campaign","itn_campaign","ITN Campaign Net Distribution Procurement",36381056.6235305,"Naira"
"Niger","Borgu","ITN Campaign","itn_campaign","ITN Campaign Net Distribution Procurement",22738.1603897066,"USD"
"Niger","Borgu","ITN Campaign","itn_campaign","ITN Campaign Net Procurement",1015935346.48387,"Naira"
"Niger","Borgu","ITN Campaign","itn_campaign","ITN Campaign Net Procurement",634959.591552419,"USD"
"Niger","Borgu","Malaria Vaccine","vacc","Malaria Vaccine Operational",14117382.2092133,"Naira"
"Niger","Borgu","Malaria Vaccine","vacc","Malaria Vaccine Operational",8823.36388075831,"USD"
"Niger","Borgu","Malaria Vaccine","vacc","Malaria Vaccine Procurement",241085355.930681,"Naira"
"Niger","Borgu","Malaria Vaccine","vacc","Malaria Vaccine Procurement",150678.347456676,"USD"
"Niger","Borgu","Private Sector Case Management","cm_private","CM Private",356934734.613575,"Naira"
"Niger","Borgu","Private Sector Case Management","cm_private","CM Private",223084.209133484,"USD"
"Niger","Borgu","Public Sector Case Management","cm_public","CM AL Distribution",32634015.4073566,"Naira"
"Niger","Borgu","Public Sector Case Management","cm_public","CM AL Distribution",20396.2596295979,"USD"
"Niger","Borgu","Public Sector Case Management","cm_public","CM AL Procurement",130536061.629426,"Naira"
"Niger","Borgu","Public Sector Case Management","cm_public","CM AL Procurement",81585.0385183913,"USD"
"Niger","Borgu","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",5190771.33238816,"Naira"
"Niger","Borgu","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",3244.2320827426,"USD"
"Niger","Borgu","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",20763085.3295526,"Naira"
"Niger","Borgu","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",12976.9283309704,"USD"
"Niger","Borgu","Public Sector Case Management","cm_public","CM RAS Distribution",91086.4061286225,"Naira"
"Niger","Borgu","Public Sector Case Management","cm_public","CM RAS Distribution",56.9290038303891,"USD"
"Niger","Borgu","Public Sector Case Management","cm_public","CM RAS Prcurement",364345.62451449,"Naira"
"Niger","Borgu","Public Sector Case Management","cm_public","CM RAS Prcurement",227.716015321556,"USD"
"Niger","Borgu","Public Sector Case Management","cm_public","CM RDT Kits Distribution",14418058.4803111,"Naira"
"Niger","Borgu","Public Sector Case Management","cm_public","CM RDT Kits Distribution",9011.28655019444,"USD"
"Niger","Borgu","Public Sector Case Management","cm_public","CM RDT Kits Procurement",57672233.9212446,"Naira"
"Niger","Borgu","Public Sector Case Management","cm_public","CM RDT Kits Procurement",36045.1462007779,"USD"
"Niger","Borgu","SMC","smc","SMC Campaign",131724371.345923,"Naira"
"Niger","Borgu","SMC","smc","SMC Campaign",82327.7320912019,"USD"
"Niger","Borgu","SMC","smc","SMC SPAQ  Procurement",116155405.532016,"Naira"
"Niger","Borgu","SMC","smc","SMC SPAQ  Procurement",72597.12845751,"USD"
"Niger","Bosso","IPTp","iptp","IPTp SP Distribution",5221622.94548168,"Naira"
"Niger","Bosso","IPTp","iptp","IPTp SP Distribution",3263.51434092605,"USD"
"Niger","Bosso","IPTp","iptp","IPTp SP Procurement",20886491.7819267,"Naira"
"Niger","Bosso","IPTp","iptp","IPTp SP Procurement",13054.0573637042,"USD"
"Niger","Bosso","ITN Campaign","itn_campaign","ITN Campaign Campaign",91051494.6372623,"Naira"
"Niger","Bosso","ITN Campaign","itn_campaign","ITN Campaign Campaign",56907.1841482889,"USD"
"Niger","Bosso","ITN Campaign","itn_campaign","ITN Campaign Net Distribution Procurement",31182018.7113913,"Naira"
"Niger","Bosso","ITN Campaign","itn_campaign","ITN Campaign Net Distribution Procurement",19488.7616946196,"USD"
"Niger","Bosso","ITN Campaign","itn_campaign","ITN Campaign Net Procurement",870753021.591312,"Naira"
"Niger","Bosso","ITN Campaign","itn_campaign","ITN Campaign Net Procurement",544220.63849457,"USD"
"Niger","Bosso","Malaria Vaccine","vacc","Malaria Vaccine Operational",12099936.5345215,"Naira"
"Niger","Bosso","Malaria Vaccine","vacc","Malaria Vaccine Operational",7562.46033407594,"USD"
"Niger","Bosso","Malaria Vaccine","vacc","Malaria Vaccine Procurement",206633033.159646,"Naira"
"Niger","Bosso","Malaria Vaccine","vacc","Malaria Vaccine Procurement",129145.645724779,"USD"
"Niger","Bosso","Private Sector Case Management","cm_private","CM Private",305926946.779973,"Naira"
"Niger","Bosso","Private Sector Case Management","cm_private","CM Private",191204.341737483,"USD"
"Niger","Bosso","Public Sector Case Management","cm_public","CM AL Distribution",27970448.7307789,"Naira"
"Niger","Bosso","Public Sector Case Management","cm_public","CM AL Distribution",17481.5304567368,"USD"
"Niger","Bosso","Public Sector Case Management","cm_public","CM AL Procurement",111881794.923116,"Naira"
"Niger","Bosso","Public Sector Case Management","cm_public","CM AL Procurement",69926.1218269475,"USD"
"Niger","Bosso","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",4448983.72490903,"Naira"
"Niger","Bosso","Public Sector Case Management","cm_public","CM IV Artesunate Distribution",2780.61482806814,"USD"
"Niger","Bosso","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",17795934.8996361,"Naira"
"Niger","Bosso","Public Sector Case Management","cm_public","CM IV Artesunate Procurement",11122.4593122726,"USD"
"Niger","Bosso","Public Sector Case Management","cm_public","CM RAS Distribution",78069.695711341,"Naira"
"Niger","Bosso","Public Sector Case Management","cm_public","CM RAS Distribution",48.7935598195881,"USD"
"Niger","Bosso","Public Sector Case Management","cm_public","CM RAS Prcurement",312278.782845364,"Naira"
"Niger","Bosso","Public Sector Case Management","cm_public","CM RAS Prcurement",195.174239278353,"USD"
"Niger","Bosso","Public Sector Case Management","cm_public","CM RDT Kits Distribution",12357644.6381773,"Naira"
"Niger","Bosso","Public Sector Case Management","cm_public","CM RDT Kits Distribution",7723.52789886081,"USD"
"Niger","Bosso","Public Sector Case Management","cm_public","CM RDT Kits Procurement",49430578.5527091,"Naira"
"Niger","Bosso","Public Sector Case Management","cm_public","CM RDT Kits Procurement",30894.1115954432,"USD"
"Niger","Bosso","SMC","smc","SMC Campaign",112900289.141086,"Naira"
"Niger","Bosso","SMC","smc","SMC Campaign",70562.6807131788,"USD"
"Niger","Bosso","SMC","smc","SMC SPAQ  Procurement",99556207.6772104,"Naira"
"Niger","Bosso","SMC","smc","SMC SPAQ  Procurement",62222.6297982565,"USD"
"Niger","Chanchaga","IPTp","iptp","IPTp SP Distribution",7125589.323676,"Naira"
"Niger","Chanchaga","IPTp","iptp","IPTp SP Distribution",4453.4933272975,"USD"
"Niger","Chanchaga","IPTp","iptp","IPTp SP Procurement",28502357.294704,"Naira"
"Niger","Chanchaga","IPTp","iptp","IPTp SP Procurement",17813.97330919,"USD"
"Niger","Chanchaga","ITN Campaign","itn_campaign","ITN Campaign Campaign",124251705.813693,"Naira"
"Niger","Chanchaga","ITN Campaign","itn_campaign","ITN Campaign Campaign",77657.3161335581,"USD"
"Niger","Chanchaga","ITN Campaign","itn_campaign","ITN Campaign Net Distribution Procurement",42551954.0457854,"Naira"
"Niger","Chanchaga","ITN Campaign","itn_campaign","ITN Campaign Net Distribution Procurement",26594.9712786159,"USD"
"Niger","Chanchaga","ITN Campaign","itn_campaign","ITN Campaign Net Procurement",1188256697.00617,"Naira"
"Niger","Chanchaga","ITN Campaign","itn_campaign","ITN Campaign Net Procurement",742660.435628856,"USD"
"Niger","Chanchaga","Malaria Vaccine","vacc","Malaria Vaccine Operational",16511950.3050579,"Naira"
"Niger","Chanchaga","Malaria Vaccine","vacc","Malaria Vaccine Operational",10319.9689406612,"USD"
